pos	alt	dep	n_donors	max_donor_frac	epsilon
8419	75	124500	30	0.0015408320493066256	0.0006024096385542169
8420	90	124862	30	0.0015717778553964374	0.0007207957585174032
8421	126	127974	30	0.001881950384944397	0.0009845749917952085
8422	63	128186	30	0.0015631978561857973	0.0004914733278205108
8423	83	131263	30	0.0017597888253409592	0.0006323183227566031
8424	72	132104	30	0.0018070112034694614	0.0005450251317144068
8425	146	133262	30	0.003194888178913738	0.0010955861385841426
8426	76	135957	30	0.0016824395373291271	0.0005590002721448693
8427	73	137291	30	0.0011587485515643105	0.0005317173012069254
8428	127	139213	30	0.0031010957204879058	0.000912271124104789
8429	157	141188	30	0.0030656039239730227	0.0011119925206108168
8430	112	142658	30	0.001594896331738437	0.0007850944216237435
8431	99	145462	30	0.0025747672806496337	0.0006805901197563625
8432	169	145459	30	0.003459577567370721	0.0011618394186678033
8433	171	145711	30	0.002577830656355344	0.0011735558742991263
8434	124	147993	30	0.0021359223300970874	0.0008378774671775017
8435	162	147939	30	0.0022371364653243847	0.0010950459310932208
8436	188	153608	30	0.0037587561934050912	0.0012238945888234988
8437	115	154841	30	0.0020297699594046007	0.0007426973476017334
8438	107	155555	30	0.002048131080389145	0.0006878595994985697
8439	146	155345	30	0.00205607476635514	0.0009398435739804951
8440	100	155705	30	0.001782985226693836	0.0006422401335859478
8441	138	156417	30	0.0021454112038140644	0.0008822570436717237
8442	70	157762	30	0.0010471204188481676	0.0004437063424652324
8443	75	160858	30	0.0017658930373360242	0.0004662497357918164
8444	78	165073	30	0.0014643968515467693	0.00047251821921210615
8445	78	166197	30	0.0009683666881859264	0.0004693225509485731
8446	66	166223	30	0.0012410797393732546	0.00039705696564254044
8447	61	165952	30	0.001141552511415525	0.00036757616660239105
8448	113	165585	30	0.001962066710268149	0.0006824289639762056
8449	76	162134	29	0.0010818608005769925	0.0004687480725819384
8450	78	166664	30	0.0012909472325318702	0.0004680074881198099
8451	84	165476	30	0.0019391118867558659	0.00050762648359883
8452	106	163796	30	0.0017540440459949329	0.0006471464504627707
8453	79	163029	30	0.0011117287381878821	0.00048457636371443115
8454	86	162928	30	0.0015997440409534474	0.0005278405185112443
8455	118	164486	30	0.0015739769150052466	0.0007173862821151952
8456	70	164538	30	0.001415762151958471	0.0004254336384300283
8457	115	166118	30	0.001570406560809632	0.000692278982410094
8458	90	166662	30	0.0015634160641000586	0.0005400151204233718
8459	109	164759	30	0.0016717748676511562	0.0006615723572005171
8460	79	163417	30	0.0014035087719298245	0.00048342583696922597
8461	93	165320	30	0.0019200558561703613	0.0005625453665618195
8462	113	162383	30	0.0021321961620469083	0.0006958856530548148
8463	136	161177	30	0.0019674476837774997	0.0008437928488556059
8464	105	161927	30	0.0014020329477742728	0.0006484403465759262
8465	118	161440	30	0.0014586372160866848	0.0007309217046580773
8466	161	159837	30	0.002707581227436823	0.0010072761625906392
8467	127	161328	30	0.001616089064463997	0.0007872161063175642
8468	92	130642	24	0.0015917230401910067	0.0007042145711180171
8469	172	160463	30	0.002109300095877277	0.001071898194599378
8470	229	156848	30	0.0029982010793523886	0.0014600122411506681
8471	137	162885	30	0.0015667841754798276	0.0008410842005095619
8472	159	161798	30	0.0025031289111389237	0.0009827068319756733
8473	175	159711	30	0.0026346604215456673	0.001095729160796689
8474	211	161741	30	0.004439708755105665	0.0013045548129416785
8475	169	164039	30	0.0033333333333333335	0.0010302428081127048
8476	205	164628	30	0.0034940600978336828	0.0012452316738343417
8477	314	160830	30	0.004576659038901602	0.0019523720698874588
8478	147	162776	30	0.002461654989585306	0.0009030815353614784
8479	243	161854	30	0.004409509202453987	0.001501353071286468
8480	219	166860	30	0.0030221091140448545	0.001312477526069759
8481	151	168034	30	0.0022030475491096016	0.0008986276586881226
8482	193	169192	30	0.0024438674201924544	0.0011407158730909262
8483	213	167321	30	0.00439634764964491	0.0012730021933887558
8484	210	166931	30	0.0035211267605633804	0.001258004804380253
8485	157	166484	30	0.002428026361429067	0.0009430335647870066
8486	147	165651	30	0.0026959767731231854	0.0008874078635202927
8487	90	166225	30	0.0011005135730007337	0.0005414348022258986
8488	108	166690	30	0.0020850040096230954	0.0006479092926990221
8489	68	167161	30	0.001021320056172603	0.0004067934506254449
8490	144	168226	30	0.002822466836014677	0.0008559913449764008
8491	82	170575	30	0.0013954786491766676	0.0004807269529532464
8492	92	169981	30	0.0015412278448497304	0.0005412369617780811
8493	67	168302	30	0.0010408921933085502	0.0003980939026274198
8494	44	167645	30	0.0009124087591240876	0.00026245936353604343
8495	314	168678	30	0.0037804324814758807	0.0018615349956722276
8496	485	167607	30	0.005994005994005994	0.0028936738919018894
8497	91	170844	30	0.0012536041118214867	0.0005326496687036126
8498	117	174873	30	0.0015470895378070005	0.0006690569727745278
8499	83	175489	30	0.0019256691700365878	0.0004729641174090684
8500	73	175313	30	0.0009844942160964804	0.00041639809939936
8501	59	173683	30	0.0008157937673356176	0.0003396993372984115
8502	151	173163	30	0.002621231979030144	0.0008720107644242707
8503	257	173421	30	0.011317567567567568	0.0014819427866290702
8504	103	172627	30	0.0012474012474012475	0.0005966621675635909
8505	183	172853	30	0.0029063732613659955	0.0010587030598254007
8506	181	172105	30	0.003299492385786802	0.0010516835652653904
8507	81	173772	30	0.0013236267372600927	0.0004661280298321939
8508	70	174283	30	0.0010240655401945725	0.00040164559939867914
8509	95	177525	30	0.0014485755673587638	0.0005351358963526264
8510	124	178155	30	0.0013077593722755014	0.000696023125929668
8511	96	175885	30	0.001173512154233026	0.0005458111834437274
8512	90	164030	29	0.0010901728702694285	0.0005486801194903372
8513	82	175887	30	0.0012674271229404308	0.0004662084179046774
8514	74	173331	30	0.0011434171839268213	0.0004269288240418621
8515	96	176371	30	0.0010935791282612093	0.000544307170679987
8516	170	176977	30	0.002013007122948281	0.0009605767981150093
8517	73	178260	30	0.001041046995835812	0.00040951419275215976
8518	88	176032	30	0.0012575452716297787	0.0004999091074350118
8519	70	172266	30	0.0009606147934678194	0.00040634832178143104
8520	57	171159	30	0.0009671179883945841	0.00033302367973638545
8521	56	169204	30	0.0009432182607055273	0.00033096144299189144
8522	71	177465	30	0.0013014055179593961	0.00040007888879497365
8523	96	179170	30	0.0013757260776520942	0.0005358039850421387
8524	95	181670	30	0.001676829268292683	0.0005229261848406451
8525	90	184734	30	0.001460838296437802	0.00048718698236383125
8526	58	185972	30	0.0009376465072667605	0.00031187490589981286
8527	59	184734	30	0.0009593859929645027	0.00031937813288295604
8528	86	181221	30	0.0011270326839478344	0.0004745586880107714
8529	68	184264	30	0.0010359116022099447	0.0003690357313419876
8530	51	185313	30	0.0008267879288962381	0.0002752100500234738
8531	86	182330	30	0.0011057869517139699	0.00047167224263697694
8532	94	188306	30	0.0012244897959183673	0.0004991874926980553
8533	84	187354	30	0.0012678288431061807	0.00044834911451049886
8534	104	193274	30	0.0016142050040355124	0.0005380961743431605
8535	66	194754	30	0.0008406893652795292	0.0003388890600449798
8536	53	192821	30	0.000810898475510866	0.0002748663268005041
8537	75	187583	30	0.0014853936293117676	0.0003998230116801629
8538	77	185884	30	0.0012769353551476455	0.0004142368358761378
8539	74	190426	30	0.0009139375476009139	0.0003886023967315388
8540	67	188014	30	0.001023242216050285	0.0003563564415415873
8541	93	190089	30	0.0013771996939556236	0.0004892445117813235
8542	54	189403	30	0.0010515247108307045	0.0002851063605117131
8543	62	182921	30	0.0012923235978288964	0.0003389441343530814
8544	104	185451	30	0.0012517602879048662	0.000560795034807038
8545	95	176977	30	0.001552312946289972	0.0005367929165936816
8546	103	184397	30	0.0025546862525946032	0.0005585774172030999
8547	62	190518	30	0.0011321365033155426	0.0003254285684292298
8548	59	187626	30	0.0012016021361815755	0.00031445535266967265
8549	70	184479	30	0.0016646848989298453	0.0003794469831254506
8550	85	182665	30	0.0010070493454179255	0.00046533271288971617
8551	73	185941	30	0.0010190711894016596	0.00039259765194335836
8552	48	179592	30	0.0012430939226519336	0.00026727248429774154
8553	104	180986	30	0.0014416146083613647	0.0005746300818847866
8554	62	179422	30	0.0007906388361796331	0.00034555405691609725
8555	77	180691	30	0.0016625103906899418	0.00042614186650137526
8556	58	166990	30	0.000937097340986295	0.0003473261871968381
8557	219	166378	30	0.002661698163428267	0.0013162797966077245
8558	99	182136	30	0.0017257609036711642	0.0005435498748188167
8559	71	182820	30	0.0008623663332183512	0.00038836013565255443
8560	143	181856	30	0.0016002560409665546	0.0007863364420200599
8561	141	183827	30	0.001869741352446245	0.0007670255185582097
8562	120	181513	30	0.001264622194119507	0.0006611096725854346
8563	181	169039	30	0.0020772027003635105	0.00107075881897077
8564	136	178622	30	0.0023693173404412855	0.0007613843759447324
8565	85	185075	30	0.0012884522467386053	0.00045927326759421854
8566	92	171944	30	0.0015852428303790172	0.0005350579258363188
8567	172	161615	30	0.002942137953579601	0.0010642576493518547
8568	84	188624	30	0.0013250047321597578	0.00044533039273899396
8569	84	188064	30	0.0012719409819384382	0.00044665645737621234
8570	189	179838	30	0.001915341888527102	0.0010509458512661396
8571	129	181368	30	0.0013903371567605145	0.0007112610824401217
8572	61	189037	30	0.0009575923392612859	0.0003226881509968948
8573	95	174675	30	0.0014095536413469068	0.0005438671819092601
8574	100	186343	30	0.0022963870177587263	0.0005366447894474169
8575	76	178401	30	0.0009142160597287826	0.00042600658068060157
8576	98	163973	30	0.0011655011655011655	0.0005976593707500625
8577	541	145141	30	0.020073311223599233	0.0037274098979612927
8578	123	198206	30	0.0016316540893330613	0.0006205664813375983
8579	118	202312	30	0.001219016659894352	0.0005832575428051722
8580	250	206259	30	0.003187803187803188	0.001212068321867167
8581	354	206970	30	0.00425181730901111	0.001710392810552254
8582	130	208991	30	0.001599360255897641	0.0006220363556325392
8583	117	211291	30	0.0012557555462536626	0.0005537386826698724
8584	173	209641	30	0.0022530980097634247	0.0008252202574878006
8585	97	209438	30	0.0016133369185264857	0.0004631442240663108
8586	94	207885	30	0.0014581510644502771	0.0004521730764605431
8587	89	209552	30	0.0018478895156584323	0.0004247155837214629
8588	78	206602	30	0.001430615164520744	0.0003775374875364227
8589	78	208329	30	0.0011275369581558506	0.00037440778768198376
8590	86	209438	30	0.0012693935119887166	0.0004106227141206467
8591	101	209249	30	0.0014790468364831552	0.00048267853131914607
8592	100	210326	30	0.0011525716755510734	0.00047545239295189375
8593	112	208244	30	0.0018684603886397607	0.0005378306217706152
8594	69	208461	30	0.001174496644295302	0.0003309971649373264
8595	65	208011	30	0.000633445945945946	0.00031248347443164063
8596	87	208865	30	0.0013045368894042614	0.0004165369975821703
8597	85	210592	30	0.001350210970464135	0.0004036240692903814
8598	92	209852	30	0.0020341741253051262	0.00043840420868040335
8599	118	210729	30	0.001315270288044193	0.0005599608976457915
8600	101	207629	30	0.0012300123001230013	0.00048644457180836974
8601	163	206102	30	0.0015535991714137752	0.000790870539829793
8602	103	208131	30	0.0012272089761570827	0.0004948806280659776
8603	110	207825	30	0.001203852327447833	0.0005292914711897029
8604	153	205744	30	0.0018925056775170325	0.0007436425849599502
8605	120	209016	30	0.0012748133309051174	0.0005741187277528993
8606	107	211118	30	0.0011662563172217184	0.0005068255667446641
8607	125	207428	30	0.0010369858278603526	0.0006026187399965289
8608	102	204119	30	0.0014701951349906442	0.0004997085033730324
8609	92	203043	30	0.0009577015163607343	0.00045310599232674853
8610	110	199162	30	0.00208649468892261	0.0005523141964832649
8611	88	202030	30	0.0011268512556342563	0.0004355788744245904
8612	94	202797	30	0.000910378312765527	0.00046351770489701526
8613	124	204493	30	0.0014892032762472078	0.0006063777244208848
8614	74	205740	30	0.0011345014496407413	0.0003596772625644017
8615	74	207057	30	0.0008096073404398866	0.000357389511100808
8616	80	195425	29	0.0012024048096192384	0.00040936420621721887
8617	94	204167	30	0.0009297383450657458	0.0004604074115797362
8618	222	197922	29	0.008868243243243243	0.0011216539849031436
8619	322	209289	30	0.032605151613955004	0.0015385423983104703
8620	197	212547	30	0.0019224047535826635	0.000926853825271587
8621	139	217066	30	0.0015058351110553395	0.0006403582320584523
8622	160	218229	30	0.0012831479897348161	0.0007331747842862314
8623	368	206156	30	0.003417085427135678	0.0017850559770271057
8624	142	216249	30	0.0015265718919950386	0.0006566504353777359
8625	87	216605	30	0.00125250501002004	0.00040165277809838185
8626	169	214717	30	0.0022999636847839244	0.0007870825318908144
8627	112	221214	30	0.0011649580615097856	0.0005062970698057085
8628	110	225396	30	0.0012012667904335481	0.00048802995616603666
8629	131	226809	30	0.0014847809948032665	0.0005775784911533493
8630	106	227351	30	0.001841959845275373	0.0004662394271412925
8631	72	226717	30	0.0009936653831822133	0.00031757653815108703
8632	111	224429	30	0.0012944222169922334	0.0004945884890098873
8633	106	223486	30	0.0011554015020219526	0.000474302640881308
8634	94	221355	30	0.0013741656851197488	0.0004246572248198595
8635	86	226116	30	0.0011518525628719525	0.0003803357568681562
8636	112	220714	30	0.0015661707126076742	0.000507444022581259
8637	106	222406	30	0.0011241007194244604	0.0004766058469645603
8638	114	221042	30	0.001564945226917058	0.0005157390903086291
8639	494	217680	30	0.04300690969740291	0.0022693862550532892
8640	115	222463	30	0.0013185364245687286	0.0005169398956230924
8641	95	222558	30	0.0013238656878084005	0.00042685502206166485
8642	132	219534	30	0.0013997200559888023	0.0006012736068217224
8643	114	220552	30	0.0011139578923916676	0.0005168849069607167
8644	99	219880	30	0.0011273957158962795	0.0004502455885028197
8645	120	218785	30	0.001453680454605524	0.0005484836711840391
8646	128	221459	30	0.0014845266643827796	0.0005779850897908868
8647	122	221675	30	0.0010918222513374822	0.000550355249802639
8648	156	222811	30	0.001594309541329409	0.000700144965912814
8649	121	219454	30	0.001579778830963665	0.0005513683961103466
8650	167	224947	30	0.0015220700152207	0.0007423970979830804
8651	127	221527	30	0.0023270055113288426	0.0005732935488676323
8652	118	224899	30	0.0011718333865984873	0.0005246799674520563
8653	108	223949	30	0.001283532280836863	0.00048225265573858335
8654	188	220449	30	0.007766582703610411	0.0008528049571556233
8655	136	197298	24	0.001414027149321267	0.0006893126134071303
8656	159	214088	30	0.0011254924029262803	0.0007426852509248534
8657	152	225585	30	0.0015933433654952641	0.0006738036660238934
8658	144	223078	30	0.0019407426575236125	0.0006455141251042237
8659	271	212259	30	0.003778617470549011	0.0012767420933859105
8660	168	223085	30	0.0013175230566534915	0.0007530761817244548
8661	161	225792	30	0.001661523854735343	0.0007130456349206349
8662	150	229621	30	0.001765866832865898	0.0006532503560214441
8663	128	230253	30	0.001317812431363936	0.0005559102378687791
8664	122	229496	30	0.0012239902080783353	0.0005315996792972427
8665	182	231395	30	0.0022404779686333084	0.0007865338490460036
8666	83	230779	30	0.0008828351620633119	0.00035965144142231315
8667	89	228876	30	0.001264907842428623	0.00038885684824970727
8668	1742	228795	30	0.30218068535825543	0.007613802749185952
8669	95	233205	30	0.0011446012972148034	0.0004073669089427757
8670	141	231517	30	0.0018502528678919453	0.0006090265509660198
8671	127	233206	30	0.0017596782302664656	0.0005445829009545209
8672	61	228061	30	0.0009100837277029487	0.0002674722990778783
8673	93	230286	30	0.0011587485515643105	0.00040384565279695685
8674	97	232827	30	0.0012648621300278269	0.0004166183475284224
8675	125	230645	30	0.00134742951907131	0.0005419584209499448
8676	114	233649	30	0.0009578544061302681	0.00048791135421080337
8677	59	234903	30	0.0006270378730875344	0.00025116750318216456
8678	85	232974	30	0.0013448607108549472	0.000364847579558234
8679	115	231384	30	0.0013766519823788547	0.0004970093005566504
8680	79	232999	30	0.0007518796992481203	0.00033905724917274323
8681	91	226688	30	0.000930925339787749	0.0004014328063241107
8682	76	227605	30	0.0009232544720138488	0.00033391182091781815
8683	70	224520	30	0.0007300602299689724	0.0003117762337430964
8684	114	228810	30	0.0011707317073170731	0.0004982299724662384
8685	88	230130	30	0.0009208103130755065	0.0003823925607265459
8686	269	227198	30	0.0033621517771373678	0.0011839892956804197
8687	131	231807	30	0.0013725265927027337	0.0005651252982006583
8688	235	232426	30	0.00360257868790292	0.0010110744925266536
8689	99	231452	30	0.001171958235670147	0.00042773447626289683
8690	297	230978	30	0.0035362465269007325	0.0012858367463567959
8691	112	227850	30	0.0013328255902513328	0.0004915514592933948
8692	348	228652	30	0.003714615089022672	0.0015219635078634781
8693	80	230120	30	0.0007731958762886598	0.0003476447071093343
8694	89	231134	30	0.001339200306102927	0.0003850580182924191
8695	60	229634	30	0.0007972097658196312	0.0002612853497304406
8696	110	222823	30	0.001193792280143255	0.0004936653756569115
8697	159	200840	28	0.0037661406025824963	0.0007916749651463851
8698	88	219170	30	0.001451378809869376	0.000401514805858466
8699	100	219417	30	0.0016106301590497283	0.0004557532005268507
8700	78	218484	30	0.0011014732204323282	0.00035700554731696603
8701	110	122577	15	0.002882437718756434	0.000897395106749227
8702	101	217358	30	0.0018702344986332902	0.0004646711876259443
8703	102	217207	30	0.001544202805301763	0.0004695981252906214
8704	75	216301	30	0.0006494209330014071	0.0003467390349559179
8705	121	213937	30	0.0012352456766401318	0.0005655870653510145
8706	109	214145	30	0.0012494793835901709	0.0005090009105979594
8707	209	219145	30	0.002122015915119363	0.000953706450067307
8708	113	220311	30	0.0010050251256281408	0.0005129112935804386
8709	136	226221	30	0.0015360983102918587	0.0006011820299618515
8710	68	225662	30	0.0008071025020177562	0.00030133562584750643
8711	106	225687	30	0.0012477903712176353	0.00046967703057774704
8712	93	226861	30	0.0010292036536729706	0.00040994265210855986
8713	108	222170	30	0.0014509108495889087	0.00048611423684565876
8714	92	226218	30	0.001147387086679879	0.00040668735467557843
8715	137	224782	30	0.0014245014245014246	0.0006094794067140608
8716	95	230067	30	0.0010466507177033493	0.0004129231919397393
8717	74	231439	30	0.0007406310176270182	0.0003197386784422677
8718	64	230960	30	0.0006385696040868455	0.00027710426047800486
8719	75	230255	30	0.0008300477277443454	0.0003257258257149682
8720	125	225402	30	0.0015379545204877512	0.0005545647332321807
8721	107	223250	30	0.0013130252100840337	0.00047928331466965285
8722	118	226631	30	0.001304726007538417	0.0005206701642758493
8723	118	221508	30	0.0012349197302175359	0.0005327121368076999
8724	75	217885	30	0.0007146685724495265	0.0003442182802854717
8725	75	213539	30	0.000847816871555744	0.0003512238982106313
8726	75	213415	30	0.0007966716827476321	0.0003514279689806246
8727	82	213826	30	0.0012031884493908858	0.00038348937921487563
8728	146	214315	30	0.0016027976103744719	0.0006812402305018314
8729	149	214788	30	0.001932574618853339	0.000693707283460901
8730	84	205089	29	0.0019528316058284513	0.000409578280648889
8731	122	208694	30	0.0015531395606833815	0.0005845879613213604
8732	60	210411	30	0.0007301935012778386	0.0002851561943054308
8733	70	208661	30	0.000882223202470225	0.0003354723690579457
8734	67	210137	30	0.0009598464245720685	0.0003188396141564789
8735	81	209971	30	0.0012429222483082447	0.0003857675583771092
8736	114	209539	30	0.0017617264919621229	0.0005440514653596705
8737	47	205197	30	0.0011220196353436186	0.0002290481829656379
8738	66	203278	30	0.0007079144839303412	0.0003246785190724033
8739	71	199705	30	0.0011717834544176236	0.00035552439848776944
8740	61	203027	30	0.0011058451816745656	0.00030045264915503847
8741	99	201778	30	0.0011867675419077288	0.0004906382261693545
8742	54	202839	30	0.0006856359273225917	0.0002662209930043039
8743	78	202681	30	0.0013246982631733883	0.00038484120366487237
8744	67	195798	30	0.0011325028312570782	0.0003421893992788486
8745	305	195750	30	0.0446927374301676	0.0015581098339719028
8746	123	195176	30	0.0014394406744807733	0.0006302004344796491
8747	44	198439	30	0.0008815232722143865	0.00022173060739068428
8748	74	198529	30	0.0011828720132481666	0.0003727415138342509
8749	88	194729	30	0.0012218963831867058	0.0004519100904333715
8750	77	193998	30	0.0013591993080439887	0.0003969113083640038
8751	72	193137	30	0.0009090909090909091	0.00037279237018282357
8752	50	191066	30	0.0007356998344675372	0.00026168967791234443
8753	60	190177	30	0.0007582459244281562	0.00031549556465818685
8754	91	190815	30	0.0011505588428665351	0.0004769017110814139
8755	69	193242	30	0.0009603841536614646	0.00035706523426584283
8756	50	195459	30	0.00117813383600377	0.00025580812344276805
8757	82	197159	30	0.0016491445062873633	0.00041590797275295574
8758	90	198258	30	0.0016378100140383716	0.00045395393880700907
8759	172	196651	30	0.0021910604732690623	0.0008746459463719992
8760	67	195223	30	0.0007753941586973378	0.00034319726671549973
8761	204	192992	30	0.0022301516503122213	0.0010570386337257502
8762	75	192681	30	0.0010523546435148646	0.00038924439877310163
8763	155	191022	30	0.0033832769453842437	0.0008114248620577734
8764	166	191356	30	0.0019190509420795533	0.0008674930496038797
8765	96	194957	30	0.0012603982858583312	0.0004924162764096699
8766	72	197109	30	0.0011198208286674132	0.00036528012419524225
8767	110	193358	30	0.0013011152416356876	0.0005688929343497553
8768	92	192084	30	0.001176989848462557	0.0004789571229253868
8769	87	189544	30	0.0009950248756218905	0.0004589963280293758
8770	74	185653	30	0.0010737843227488879	0.00039859307417601655
8771	74	188919	30	0.000992063492063492	0.00039170226393322007
8772	73	185195	30	0.0012339150361360832	0.0003941791085072491
8773	66	187405	30	0.0008262186725419994	0.00035217843707478454
8774	130	175294	30	0.0016806722689075631	0.0007416112359806953
8775	66	190631	30	0.000825218682950982	0.00034621861082405277
8776	50	187555	30	0.0008756567425569177	0.000266588467382901
8777	167	172656	30	0.0026413921690490987	0.0009672412195347975
8778	71	187687	30	0.001054481546572935	0.0003782893860523105
8779	74	188118	30	0.001272264631043257	0.0003933701187552494
8780	410	180489	30	0.003937007874015748	0.0022716065799023764
8781	116	191118	30	0.0015021781583295778	0.0006069548655804267
8782	133	189883	30	0.002478929102627665	0.0007004313182328065
8783	101	185086	30	0.0016923337282112032	0.0005456922727813016
8784	112	173901	30	0.001511144692104269	0.0006440446000885561
8785	53	183813	30	0.0006680026720106881	0.00028833651591563165
8786	124	178648	30	0.00135623869801085	0.0006941023689042139
8787	75	184604	30	0.0010087424344317419	0.0004062750536283071
8788	83	186412	30	0.0013118194936376755	0.0004452503057743064
8789	181	184584	30	0.002259036144578313	0.0009805833658388594
8790	142	183046	30	0.001914298336032985	0.0007757612840488183
8791	76	179316	30	0.0010141987829614604	0.0004238327868121082
8792	68	177963	30	0.001400070003500175	0.00038210189758545315
8793	122	173173	30	0.0017118402282453639	0.0007044978143244039
8794	75	173852	30	0.0009709785305858237	0.00043140142189908656
8795	116	167740	30	0.0015298317185109638	0.0006915464409204721
8796	68	174560	30	0.0012489592006661116	0.0003895508707607699
8797	73	170150	30	0.0011049723756906078	0.00042903320599471054
8798	83	170816	30	0.001294139397300795	0.0004859029599100787
8799	56	170534	30	0.0011337868480725624	0.0003283802643461128
8800	80	170725	30	0.0013358268768367619	0.0004685898374579001
8801	81	170546	30	0.001361933946203609	0.00047494517608152637
8802	88	167296	30	0.0010860711376595167	0.0005260137719969396
8803	70	160220	30	0.0014002800560112022	0.0004368992635126701
8804	93	161820	30	0.001172103926548154	0.0005747126436781609
8805	78	154353	30	0.0017501988862370723	0.0005053351732716566
8806	108	157616	30	0.002159438545978046	0.0006852096233884885
8807	80	153933	30	0.0009225092250922509	0.0005197066256098432
8808	107	152925	30	0.001594896331738437	0.000699689390223966
8809	91	148208	30	0.002537080405932865	0.0006140019432149411
8810	70	150801	30	0.0013408820023837903	0.00046418790326324097
8811	63	147563	30	0.0011492051331162612	0.00042693629161781745
8812	192	131982	30	0.004334007512279688	0.0014547438287039142
8813	63	146316	30	0.0022148394241417496	0.0004305749200360863
8814	67	146093	30	0.0015350877192982456	0.00045861198004011145
8815	77	145835	30	0.0012070006035003018	0.0005279939657832482
8816	77	143614	30	0.0015065913370998117	0.0005361594273538792
8817	78	139915	30	0.0017313019390581717	0.000557481327949112
8818	48	132563	28	0.0012279983626688497	0.0003620919864517248
8819	103	140955	30	0.0015888147442008262	0.0007307296654960803
8820	70	141013	30	0.0014099400775467042	0.0004964081325835207
8821	125	139627	30	0.0025959042399769255	0.0008952423241923124
8822	51	141671	30	0.0010093363613424174	0.00035998898857211425
8823	89	139958	30	0.001593484419263456	0.0006359050572314551
8824	77	140958	30	0.0017050298380221654	0.000546262007122689
8825	63	139634	30	0.0014358647096362476	0.0004511795121532005
8826	40	139802	30	0.000795291872117067	0.0002861189396432097
8827	51	138598	30	0.001416029453412631	0.00036797067778755825
8828	71	136058	30	0.001203852327447833	0.000521836275705949
8829	57	137950	30	0.0017812611328820805	0.00041319318593693367
8830	38	134821	30	0.000843348091924942	0.00028185520059931317
8831	179	130376	30	0.003067484662576687	0.0013729520770693992
8832	95	130304	30	0.0023157082207641835	0.0007290643418467583
8833	66	129546	30	0.0012121212121212121	0.0005094715390672039
8834	69	126446	30	0.001534134492457172	0.0005456874871486643
8835	78	124554	30	0.0012565971349585323	0.0006262344043547377
8836	118	122446	30	0.0016349887594522788	0.0009636901164595005
8837	293	122335	30	0.004633529907329402	0.002395062737564883
8838	68	123080	30	0.0024248302618816685	0.0005524861878453039
8839	83	120488	30	0.0019363762102351315	0.000688865281189828
8840	64	118626	30	0.00140607424071991	0.0005395107312056379
8841	72	113936	30	0.002806361085126286	0.0006319337171745541
8842	48	111502	30	0.0014402304368698992	0.00043048555182866673
8843	147	109371	30	0.002795248078266946	0.0013440491537976245
8844	67	110215	30	0.0017761989342806395	0.0006079027355623101
8845	49	111420	30	0.001431980906921241	0.0004397774187758033
8846	51	110362	30	0.0011682242990654205	0.0004621155832623548
8847	55	109300	30	0.0018716577540106951	0.0005032021957913998
8848	66	108019	30	0.0027803521779425394	0.0006110036197335654
8849	52	107594	30	0.0016324626865671641	0.00048329832518541923
8850	42	106863	30	0.0012285012285012285	0.00039302658544117236
8851	78	106170	30	0.003416856492027335	0.000734670810963549
8852	64	106163	30	0.0018083182640144665	0.0006028465661294425
8853	105	104166	30	0.002599090318388564	0.001008006451241288
8854	323	102505	30	0.0070921985815602835	0.003151065801668211
8855	190	99485	30	0.004042806183115339	0.001909835653616123
8856	388	97896	30	0.008583690987124463	0.003963389719702542
8857	163	95567	30	0.005190311418685121	0.0017056096769805476
8858	58	92758	30	0.0026138909634055266	0.000625282994458699
8859	77	88926	30	0.004271844660194175	0.0008658884915547759
8861	41	87049	30	0.001589825119236884	0.0004709990924651633
8862	43	89620	30	0.0015511892450879006	0.0004798036152644499
8863	29	93509	30	0.001567398119122257	0.00031013057566651336
8864	45	92449	30	0.0024363833243096914	0.00048675485943601335
8865	66	94399	30	0.002158495220474869	0.0006991599487282704
8866	38	94772	30	0.0030701754385964912	0.00040096230954290296
8867	29	96240	30	0.0022766078542970974	0.00030133000831255197
8868	45	98768	30	0.001221001221001221	0.0004556131540579945
8869	40	101222	30	0.0010567101091933778	0.0003951710102546877
8870	32	105501	30	0.0010075566750629723	0.0003033146605245448
8871	38	106159	30	0.0015298317185109638	0.00035795363558435933
8872	54	108302	30	0.001984126984126984	0.0004986057505863234
8873	68	108912	30	0.0016488046166529267	0.0006243572792713383
8874	80	110349	30	0.002025462962962963	0.000724972586974055
8875	59	114126	30	0.002221673660824488	0.0005169724690254631
8876	41	115899	30	0.0011571841851494697	0.0003537562878023106
8877	31	116352	30	0.0007762769756249029	0.00026643289328932894
8878	84	116799	30	0.0018846588767433095	0.0007191842395910924
8879	58	116988	30	0.001392369813422445	0.0004957773446849249
8880	26	117869	30	0.0006887052341597796	0.00022058386853201435
8881	162	118547	30	0.01867881548974943	0.0013665466017697622
8882	56	121980	30	0.0013480722566729577	0.0004590916543695688
8883	29	123459	30	0.0008481764206955047	0.00023489579536526296
8884	48	124738	30	0.0010566356720202875	0.0003848065545383123
8885	36	126499	30	0.00156128024980484	0.0002845872299385766
8886	29	127553	30	0.0008760402978537013	0.00022735647142756345
8887	36	131585	30	0.000968429207824908	0.000273587414978911
8888	44	134819	30	0.0013683634373289546	0.0003263634947596407
8889	47	139504	30	0.0010995052226498076	0.0003369079022823718
8890	63	140810	30	0.0014462266631606626	0.00044741140543995455
