tissue	pos	primary	shifted
skeletal_muscle	3612	88646.36666666667	89831.1
skeletal_muscle	3613	88608.9	89707.96666666666
skeletal_muscle	3614	87125.76666666666	87963.73333333334
skeletal_muscle	3615	88674.73333333334	89492.73333333334
skeletal_muscle	3616	88769.93333333333	89515.73333333334
skeletal_muscle	3617	89703.13333333333	90418.63333333333
skeletal_muscle	3618	92385.0	93033.23333333334
skeletal_muscle	3619	93671.26666666666	94247.93333333333
skeletal_muscle	3620	94207.8	94731.33333333333
skeletal_muscle	3621	94706.26666666666	95210.43333333333
skeletal_muscle	3622	93795.1	94092.5
skeletal_muscle	3623	95362.26666666666	95475.96666666666
skeletal_muscle	3624	94831.63333333333	94920.6
skeletal_muscle	3625	94857.16666666667	94836.5
skeletal_muscle	3626	93148.9	93086.5
skeletal_muscle	3627	91305.9	91218.4
skeletal_muscle	3628	88957.7	88810.56666666667
skeletal_muscle	3629	88953.5	88757.86666666667
skeletal_muscle	3630	90058.36666666667	89831.46666666666
skeletal_muscle	3631	89985.36666666667	89552.33333333333
skeletal_muscle	3632	91463.83333333333	91016.43333333333
skeletal_muscle	3633	91349.73333333334	90801.4
skeletal_muscle	3634	91252.43333333333	90636.33333333333
skeletal_muscle	3635	91300.96666666666	90682.26666666666
skeletal_muscle	3636	89488.73333333334	88876.66666666667
skeletal_muscle	3637	88221.36666666667	87620.0
skeletal_muscle	3638	84600.7	84037.1
skeletal_muscle	3639	84007.63333333333	83431.06666666667
skeletal_muscle	3640	84564.06666666667	83978.86666666667
skeletal_muscle	3641	82070.26666666666	81502.73333333334
skeletal_muscle	3642	82958.43333333333	82383.66666666667
skeletal_muscle	3643	81321.86666666667	80783.8
skeletal_muscle	3644	79090.76666666666	78553.2
skeletal_muscle	3645	78727.93333333333	78191.4
skeletal_muscle	3646	79405.06666666667	78820.73333333334
skeletal_muscle	3647	84194.16666666667	83550.06666666667
skeletal_muscle	3648	87370.56666666667	86640.6
skeletal_muscle	3649	87121.76666666666	86386.66666666667
skeletal_muscle	3650	87819.23333333334	87077.93333333333
skeletal_muscle	3651	88017.1	87269.06666666667
skeletal_muscle	3652	88067.03333333334	87326.23333333334
skeletal_muscle	3653	88285.13333333333	87490.4
skeletal_muscle	3654	89110.93333333333	88298.4
skeletal_muscle	3655	90871.06666666667	90052.73333333334
skeletal_muscle	3656	90378.3	89568.16666666667
skeletal_muscle	3657	90468.23333333334	89658.66666666667
skeletal_muscle	3658	92884.76666666666	92045.23333333334
skeletal_muscle	3659	93675.06666666667	92829.63333333333
skeletal_muscle	3660	93886.03333333334	93036.53333333334
skeletal_muscle	3661	93940.43333333333	93089.2
skeletal_muscle	3662	94333.46666666666	93474.53333333334
skeletal_muscle	3663	96915.96666666666	96028.16666666667
skeletal_muscle	3664	98108.1	97219.03333333334
skeletal_muscle	3665	100190.2	99287.43333333333
skeletal_muscle	3666	100695.63333333333	99798.6
skeletal_muscle	3667	100969.93333333333	100073.56666666667
skeletal_muscle	3668	100506.23333333334	99612.7
skeletal_muscle	3669	100550.06666666667	99655.8
skeletal_muscle	3670	100981.26666666666	100084.16666666667
skeletal_muscle	3671	102183.86666666667	101289.86666666667
skeletal_muscle	3672	104762.0	103881.93333333333
skeletal_muscle	3673	105542.03333333334	104668.7
skeletal_muscle	3674	106522.86666666667	105642.53333333334
skeletal_muscle	3675	105833.46666666666	104953.5
skeletal_muscle	3676	104789.43333333333	103913.23333333334
skeletal_muscle	3677	105838.43333333333	104956.83333333333
skeletal_muscle	3678	106755.16666666667	105868.33333333333
skeletal_muscle	3679	106130.13333333333	105248.86666666667
skeletal_muscle	3680	105753.16666666667	104870.6
skeletal_muscle	3681	106986.26666666666	106075.33333333333
skeletal_muscle	3682	106515.46666666666	105605.5
skeletal_muscle	3683	106657.1	105747.13333333333
skeletal_muscle	3684	107102.56666666667	106187.56666666667
skeletal_muscle	3685	106547.36666666667	105651.0
skeletal_muscle	3686	106169.0	105275.03333333334
skeletal_muscle	3687	104863.0	103970.23333333334
skeletal_muscle	3688	104835.0	103948.86666666667
skeletal_muscle	3689	105541.03333333334	104664.8
skeletal_muscle	3690	106113.53333333334	105243.76666666666
skeletal_muscle	3691	106001.6	105134.8
skeletal_muscle	3692	105280.83333333333	104425.46666666666
skeletal_muscle	3693	105802.7	104942.86666666667
skeletal_muscle	3694	105730.03333333334	104867.86666666667
skeletal_muscle	3695	107371.06666666667	106498.7
skeletal_muscle	3696	111163.16666666667	110269.33333333333
skeletal_muscle	3697	107041.06666666667	106144.23333333334
skeletal_muscle	3698	108111.26666666666	107204.7
skeletal_muscle	3699	108838.66666666667	107928.1
skeletal_muscle	3700	110235.2	109314.3
skeletal_muscle	3701	110709.63333333333	109785.4
skeletal_muscle	3702	110920.16666666667	109998.8
skeletal_muscle	3703	110888.0	109961.2
skeletal_muscle	3704	111441.03333333334	110523.13333333333
skeletal_muscle	3705	113180.3	112256.06666666667
skeletal_muscle	3706	113832.26666666666	112905.63333333333
skeletal_muscle	3707	115149.83333333333	114219.63333333333
skeletal_muscle	3708	115211.66666666667	114282.33333333333
skeletal_muscle	3709	115250.96666666666	114326.16666666667
skeletal_muscle	3710	117532.03333333334	116592.8
skeletal_muscle	3711	117249.73333333334	116331.13333333333
skeletal_muscle	3712	116904.6	115988.06666666667
skeletal_muscle	3713	116647.4	115737.5
skeletal_muscle	3714	116609.7	115702.3
skeletal_muscle	3715	117396.53333333334	116478.36666666667
skeletal_muscle	3716	117722.13333333333	116812.16666666667
skeletal_muscle	3717	117435.16666666667	116542.93333333333
skeletal_muscle	3718	116649.7	115805.13333333333
skeletal_muscle	3719	116520.33333333333	115710.5
skeletal_muscle	3720	116994.93333333333	116193.76666666666
skeletal_muscle	3721	116990.86666666667	116196.3
skeletal_muscle	3722	117891.2	117097.96666666666
skeletal_muscle	3723	116214.9	115468.23333333334
skeletal_muscle	3724	116338.43333333333	115597.26666666666
skeletal_muscle	3725	116631.66666666667	115894.56666666667
skeletal_muscle	3726	118241.83333333333	117503.7
skeletal_muscle	3727	118108.86666666667	117378.3
skeletal_muscle	3728	118690.93333333333	117961.13333333333
skeletal_muscle	3729	118797.83333333333	118070.96666666666
skeletal_muscle	3730	119449.13333333333	118730.23333333334
skeletal_muscle	3731	119624.16666666667	118910.53333333334
skeletal_muscle	3732	118932.46666666666	118220.63333333333
skeletal_muscle	3733	119761.26666666666	119055.1
skeletal_muscle	3734	120127.43333333333	119422.83333333333
skeletal_muscle	3735	121408.16666666667	120698.7
skeletal_muscle	3736	122793.03333333334	122077.36666666667
skeletal_muscle	3737	124569.13333333333	123855.5
skeletal_muscle	3738	124177.16666666667	123467.76666666666
skeletal_muscle	3739	124018.9	123312.43333333333
skeletal_muscle	3740	123534.2	122824.73333333334
skeletal_muscle	3741	123303.76666666666	122618.06666666667
skeletal_muscle	3742	121445.36666666667	120740.73333333334
skeletal_muscle	3743	117423.86666666667	116755.93333333333
skeletal_muscle	3744	117313.43333333333	116651.33333333333
skeletal_muscle	3745	121160.6	120481.4
skeletal_muscle	3746	122128.96666666666	121451.7
skeletal_muscle	3747	121170.73333333334	120533.7
skeletal_muscle	3748	117290.76666666666	116698.33333333333
skeletal_muscle	3749	116714.76666666666	116131.2
skeletal_muscle	3750	116484.33333333333	115900.13333333333
skeletal_muscle	3751	117314.76666666666	116735.16666666667
skeletal_muscle	3752	121320.5	120725.03333333334
skeletal_muscle	3753	123806.33333333333	123206.33333333333
skeletal_muscle	3754	125429.13333333333	124826.16666666667
skeletal_muscle	3755	123510.7	122912.93333333333
skeletal_muscle	3756	122925.46666666666	122337.8
skeletal_muscle	3757	122894.16666666667	122308.83333333333
skeletal_muscle	3758	121487.06666666667	120925.56666666667
skeletal_muscle	3759	119774.63333333333	119223.83333333333
skeletal_muscle	3760	118954.76666666666	118408.93333333333
skeletal_muscle	3761	119301.0	118756.56666666667
skeletal_muscle	3762	118767.83333333333	118229.33333333333
skeletal_muscle	3763	117057.93333333333	116541.93333333333
skeletal_muscle	3764	115989.76666666666	115475.73333333334
skeletal_muscle	3765	115093.26666666666	114595.9
skeletal_muscle	3766	114138.2	113645.36666666667
skeletal_muscle	3767	113959.03333333334	113465.23333333334
skeletal_muscle	3768	116130.13333333333	115627.4
skeletal_muscle	3769	117662.03333333334	117154.76666666666
skeletal_muscle	3770	118907.66666666667	118396.83333333333
skeletal_muscle	3771	120350.13333333333	119829.23333333334
skeletal_muscle	3772	118672.23333333334	118147.7
skeletal_muscle	3773	121119.26666666666	120581.83333333333
skeletal_muscle	3774	119724.4	119184.26666666666
skeletal_muscle	3775	120451.0	119908.06666666667
skeletal_muscle	3776	120689.83333333333	120147.56666666667
skeletal_muscle	3777	120070.63333333333	119534.13333333333
skeletal_muscle	3778	120574.73333333334	120036.1
skeletal_muscle	3779	121122.56666666667	120588.23333333334
skeletal_muscle	3780	120983.5	120454.73333333334
skeletal_muscle	3781	119958.5	119446.13333333333
skeletal_muscle	3782	119171.5	118674.36666666667
skeletal_muscle	3783	122306.1	121802.6
skeletal_muscle	3784	121863.86666666667	121364.16666666667
skeletal_muscle	3785	123293.16666666667	122790.43333333333
skeletal_muscle	3786	123953.9	123448.73333333334
skeletal_muscle	3787	123974.63333333333	123469.1
skeletal_muscle	3788	124002.03333333334	123497.73333333334
skeletal_muscle	3789	124395.4	123888.33333333333
skeletal_muscle	3790	125752.76666666666	125251.4
skeletal_muscle	3791	125140.03333333334	124646.63333333333
skeletal_muscle	3792	125097.4	124602.9
skeletal_muscle	3793	124226.4	123734.9
skeletal_muscle	3794	126263.86666666667	125767.06666666667
skeletal_muscle	3795	125569.36666666667	125082.93333333333
skeletal_muscle	3796	122125.53333333334	121664.86666666667
skeletal_muscle	3797	121324.83333333333	120864.3
skeletal_muscle	3798	120670.53333333334	120217.46666666666
skeletal_muscle	3799	120471.3	120008.53333333334
skeletal_muscle	3800	118914.93333333333	118464.3
skeletal_muscle	3801	118932.06666666667	118484.76666666666
skeletal_muscle	3802	118976.56666666667	118529.7
skeletal_muscle	3803	119299.16666666667	118853.13333333333
skeletal_muscle	3804	123258.13333333333	122802.0
skeletal_muscle	3805	122263.86666666667	121809.6
skeletal_muscle	3806	123466.8	123010.23333333334
skeletal_muscle	3807	122488.36666666667	122039.83333333333
skeletal_muscle	3808	122759.26666666666	122310.66666666667
skeletal_muscle	3809	125403.63333333333	124949.76666666666
skeletal_muscle	3810	123249.13333333333	122819.3
skeletal_muscle	3811	123446.36666666667	123017.4
skeletal_muscle	3812	123034.93333333333	122611.36666666667
skeletal_muscle	3813	124039.53333333334	123613.33333333333
skeletal_muscle	3814	124567.53333333334	124140.33333333333
skeletal_muscle	3815	122123.06666666667	121708.43333333333
skeletal_muscle	3816	120431.0	120018.43333333333
skeletal_muscle	3817	120161.16666666667	119750.13333333333
skeletal_muscle	3818	118681.63333333333	118279.26666666666
skeletal_muscle	3819	117893.13333333333	117489.73333333334
skeletal_muscle	3820	118943.06666666667	118540.3
skeletal_muscle	3821	118432.83333333333	118039.93333333333
skeletal_muscle	3822	117829.06666666667	117437.1
skeletal_muscle	3823	117651.13333333333	117263.03333333334
skeletal_muscle	3824	117614.66666666667	117225.73333333334
skeletal_muscle	3825	117058.23333333334	116674.5
skeletal_muscle	3826	115439.06666666667	115057.1
skeletal_muscle	3827	115255.33333333333	114876.46666666666
skeletal_muscle	3828	114799.73333333334	114422.23333333334
skeletal_muscle	3829	114328.56666666667	113944.73333333334
skeletal_muscle	3830	112076.23333333334	111696.0
skeletal_muscle	3831	111500.43333333333	111123.16666666667
skeletal_muscle	3832	110615.26666666666	110241.63333333333
skeletal_muscle	3833	109201.63333333333	108837.63333333333
skeletal_muscle	3834	108723.63333333333	108363.33333333333
skeletal_muscle	3835	107289.06666666667	106934.53333333334
skeletal_muscle	3836	105662.96666666666	105319.23333333334
skeletal_muscle	3837	103283.33333333333	102960.03333333334
skeletal_muscle	3838	102933.03333333334	102615.83333333333
skeletal_muscle	3839	105232.9	104912.4
skeletal_muscle	3840	105582.83333333333	105263.06666666667
skeletal_muscle	3841	106019.76666666666	105699.83333333333
skeletal_muscle	3842	106014.5	105694.2
skeletal_muscle	3843	106197.2	105876.1
skeletal_muscle	3844	106051.4	105730.06666666667
skeletal_muscle	3845	103724.13333333333	103418.53333333334
skeletal_muscle	3846	102535.23333333334	102233.4
skeletal_muscle	3847	98964.2	98679.43333333333
skeletal_muscle	3848	99026.9	98743.3
skeletal_muscle	3849	99193.76666666666	98909.9
skeletal_muscle	3850	99092.9	98809.6
skeletal_muscle	3851	97746.3	97470.76666666666
skeletal_muscle	3852	93955.0	93697.83333333333
skeletal_muscle	3853	92260.2	92008.46666666666
skeletal_muscle	3854	90234.06666666667	89987.63333333333
skeletal_muscle	3855	91636.13333333333	91387.7
skeletal_muscle	3856	92178.33333333333	91931.56666666667
skeletal_muscle	3857	93857.9	93608.76666666666
skeletal_muscle	3858	93704.2	93459.2
skeletal_muscle	3859	94604.0	94359.6
skeletal_muscle	3860	97348.46666666666	97101.7
skeletal_muscle	3861	97874.4	97626.03333333334
skeletal_muscle	3862	99208.96666666666	98954.46666666666
skeletal_muscle	3863	100195.66666666667	99943.03333333334
skeletal_muscle	3864	101515.1	101261.1
skeletal_muscle	3865	100424.36666666667	100172.9
skeletal_muscle	3866	100395.06666666667	100143.5
skeletal_muscle	3867	100646.66666666667	100388.26666666666
skeletal_muscle	3868	99123.5	98870.7
skeletal_muscle	3869	97971.03333333334	97721.26666666666
skeletal_muscle	3870	98816.93333333333	98563.2
skeletal_muscle	3871	98069.53333333334	97820.7
skeletal_muscle	3872	96982.56666666667	96738.83333333333
skeletal_muscle	3873	93908.8	93690.23333333334
skeletal_muscle	3874	93559.06666666667	93341.63333333333
skeletal_muscle	3875	92958.56666666667	92743.56666666667
skeletal_muscle	3876	92874.56666666667	92659.83333333333
skeletal_muscle	3877	94149.63333333333	93932.4
skeletal_muscle	3878	93689.6	93458.13333333333
skeletal_muscle	3879	93626.36666666667	93395.26666666666
skeletal_muscle	3880	93989.13333333333	93757.46666666666
skeletal_muscle	3881	95939.6	95706.06666666667
skeletal_muscle	3882	98276.1	98037.73333333334
skeletal_muscle	3883	96758.86666666667	96524.66666666667
skeletal_muscle	3884	97195.33333333333	96961.13333333333
skeletal_muscle	3885	97486.13333333333	97271.9
skeletal_muscle	3886	101309.6	101092.16666666667
skeletal_muscle	3887	103788.36666666667	103566.9
skeletal_muscle	3888	105302.36666666667	105076.96666666666
skeletal_muscle	3889	104888.4	104680.76666666666
skeletal_muscle	3890	103305.66666666667	103102.5
skeletal_muscle	3891	103331.93333333333	103125.56666666667
skeletal_muscle	3892	103084.13333333333	102878.63333333333
skeletal_muscle	3893	105098.33333333333	104883.63333333333
skeletal_muscle	3894	103559.56666666667	103362.13333333333
skeletal_muscle	3895	102744.46666666666	102546.36666666667
skeletal_muscle	3896	103138.76666666666	102937.8
skeletal_muscle	3897	105734.23333333334	105529.26666666666
skeletal_muscle	3898	104256.03333333334	104055.4
skeletal_muscle	3899	103377.83333333333	103180.5
skeletal_muscle	3900	103203.46666666666	102998.6
skeletal_muscle	3901	102817.36666666667	102612.76666666666
skeletal_muscle	3902	102940.8	102734.86666666667
skeletal_muscle	3903	103713.56666666667	103506.26666666666
skeletal_muscle	3904	100421.9	100236.0
skeletal_muscle	3905	99336.83333333333	99154.7
skeletal_muscle	3906	98010.03333333334	97829.73333333334
skeletal_muscle	3907	97517.23333333334	97337.0
skeletal_muscle	3908	97794.53333333334	97614.6
skeletal_muscle	3909	95440.7	95262.56666666667
skeletal_muscle	3910	95404.76666666666	95226.36666666667
skeletal_muscle	3911	94599.96666666666	94405.7
skeletal_muscle	3912	98819.43333333333	98617.16666666667
skeletal_muscle	3913	99771.6	99565.43333333333
skeletal_muscle	3914	100578.36666666667	100371.06666666667
skeletal_muscle	3915	101971.7	101760.93333333333
skeletal_muscle	3916	102615.53333333334	102403.53333333334
skeletal_muscle	3917	103456.23333333334	103241.73333333334
skeletal_muscle	3918	104814.9	104597.6
skeletal_muscle	3919	105109.96666666666	104894.23333333334
skeletal_muscle	3920	104955.63333333333	104737.7
skeletal_muscle	3921	106295.9	106075.0
skeletal_muscle	3922	106880.33333333333	106657.6
skeletal_muscle	3923	107973.86666666667	107749.43333333333
skeletal_muscle	3924	107723.43333333333	107499.3
skeletal_muscle	3925	108011.13333333333	107784.8
skeletal_muscle	3926	108819.13333333333	108592.53333333334
skeletal_muscle	3927	108856.76666666666	108630.23333333334
skeletal_muscle	3928	109025.5	108799.46666666666
skeletal_muscle	3929	108945.5	108720.46666666666
skeletal_muscle	3930	109141.3	108916.13333333333
skeletal_muscle	3931	109070.56666666667	108846.06666666667
skeletal_muscle	3932	109258.73333333334	109033.86666666667
skeletal_muscle	3933	109694.7	109469.83333333333
skeletal_muscle	3934	112120.5	111893.5
skeletal_muscle	3935	112515.13333333333	112287.96666666666
skeletal_muscle	3936	113409.3	113180.46666666666
skeletal_muscle	3937	113511.66666666667	113283.03333333334
skeletal_muscle	3938	114256.0	114027.26666666666
skeletal_muscle	3939	111629.16666666667	111403.6
skeletal_muscle	3940	111160.2	110935.76666666666
skeletal_muscle	3941	110855.6	110630.7
skeletal_muscle	3942	111032.1	110806.5
skeletal_muscle	3943	112777.06666666667	112553.36666666667
skeletal_muscle	3944	113143.03333333334	112919.3
skeletal_muscle	3945	113552.03333333334	113326.13333333333
skeletal_muscle	3946	112546.4	112321.13333333333
skeletal_muscle	3947	111845.93333333333	111622.6
skeletal_muscle	3948	111786.4	111563.06666666667
skeletal_muscle	3949	111916.86666666667	111694.53333333334
skeletal_muscle	3950	111359.1	111138.36666666667
skeletal_muscle	3951	112763.03333333334	112541.0
skeletal_muscle	3952	112582.46666666666	112363.3
skeletal_muscle	3953	113351.73333333334	113132.8
skeletal_muscle	3954	112740.13333333333	112523.2
skeletal_muscle	3955	111719.6	111505.86666666667
skeletal_muscle	3956	110928.4	110717.83333333333
skeletal_muscle	3957	110418.6	110209.03333333334
skeletal_muscle	3958	111767.86666666667	111555.66666666667
skeletal_muscle	3959	112581.8	112372.56666666667
skeletal_muscle	3960	110759.63333333333	110550.33333333333
skeletal_muscle	3961	110288.86666666667	110082.5
skeletal_muscle	3962	112232.06666666667	112022.9
skeletal_muscle	3963	114128.0	113905.9
skeletal_muscle	3964	113642.06666666667	113427.56666666667
skeletal_muscle	3965	113543.7	113328.33333333333
skeletal_muscle	3966	113819.1	113602.06666666667
skeletal_muscle	3967	115238.8	115020.63333333333
skeletal_muscle	3968	115756.43333333333	115538.23333333334
skeletal_muscle	3969	115369.46666666666	115160.86666666667
skeletal_muscle	3970	113693.5	113493.23333333334
skeletal_muscle	3971	112081.13333333333	111887.63333333333
skeletal_muscle	3972	116273.7	116075.93333333333
skeletal_muscle	3973	116824.8	116627.66666666667
skeletal_muscle	3974	118734.0	118535.23333333334
skeletal_muscle	3975	119030.56666666667	118831.66666666667
skeletal_muscle	3976	118777.13333333333	118578.76666666666
skeletal_muscle	3977	118516.43333333333	118316.4
skeletal_muscle	3978	117375.7	117177.5
skeletal_muscle	3979	116166.13333333333	115970.43333333333
skeletal_muscle	3980	114711.06666666667	114517.23333333334
skeletal_muscle	3981	114174.5	113982.53333333334
skeletal_muscle	3982	111057.4	110869.7
skeletal_muscle	3983	110103.76666666666	109917.6
skeletal_muscle	3984	109710.93333333333	109525.76666666666
skeletal_muscle	3985	108665.66666666667	108482.83333333333
skeletal_muscle	3986	105017.63333333333	104843.36666666667
skeletal_muscle	3987	102296.53333333334	102127.2
skeletal_muscle	3988	101690.13333333333	101521.76666666666
skeletal_muscle	3989	101682.76666666666	101514.26666666666
skeletal_muscle	3990	104148.0	103976.43333333333
skeletal_muscle	3991	103839.13333333333	103671.03333333334
skeletal_muscle	3992	105116.8	104947.46666666666
skeletal_muscle	3993	105496.23333333334	105330.83333333333
skeletal_muscle	3994	104685.03333333334	104521.46666666666
skeletal_muscle	3995	105883.16666666667	105718.26666666666
skeletal_muscle	3996	106767.93333333333	106601.66666666667
skeletal_muscle	3997	104621.1	104461.76666666666
skeletal_muscle	3998	105285.5	105126.06666666667
skeletal_muscle	3999	105577.46666666666	105417.6
skeletal_muscle	4000	106960.36666666667	106798.1
skeletal_muscle	4001	107298.53333333334	107136.16666666667
skeletal_muscle	4002	107502.73333333334	107344.46666666666
skeletal_muscle	4003	107087.9	106929.16666666667
skeletal_muscle	4004	106726.16666666667	106567.23333333334
skeletal_muscle	4005	108260.13333333333	108095.43333333333
skeletal_muscle	4006	108428.36666666667	108265.7
skeletal_muscle	4007	115328.33333333333	115154.56666666667
skeletal_muscle	4008	116379.96666666666	116202.73333333334
skeletal_muscle	4009	115999.16666666667	115823.66666666667
skeletal_muscle	4010	115956.46666666666	115782.43333333333
skeletal_muscle	4011	119348.9	119169.8
skeletal_muscle	4012	117324.56666666667	117153.46666666666
skeletal_muscle	4013	116161.43333333333	115989.46666666666
skeletal_muscle	4014	116005.46666666666	115849.03333333334
skeletal_muscle	4015	115181.73333333334	115015.86666666667
skeletal_muscle	4016	113892.23333333334	113728.96666666666
skeletal_muscle	4017	114510.03333333334	114345.33333333333
skeletal_muscle	4018	113171.63333333333	113008.8
skeletal_muscle	4019	113790.56666666667	113626.23333333334
skeletal_muscle	4020	112223.4	112063.76666666666
skeletal_muscle	4021	110530.63333333333	110360.7
skeletal_muscle	4022	113330.2	113157.1
skeletal_muscle	4023	112001.6	111831.8
skeletal_muscle	4024	111998.83333333333	111827.8
skeletal_muscle	4025	112394.6	112222.63333333333
skeletal_muscle	4026	111580.1	111417.16666666667
skeletal_muscle	4027	111566.83333333333	111403.0
skeletal_muscle	4028	111610.83333333333	111447.03333333334
skeletal_muscle	4029	111957.56666666667	111792.06666666667
skeletal_muscle	4030	111733.96666666666	111568.9
skeletal_muscle	4031	112282.4	112117.33333333333
skeletal_muscle	4032	112444.66666666667	112277.93333333333
skeletal_muscle	4033	112792.76666666666	112624.9
skeletal_muscle	4034	110666.7	110500.93333333333
skeletal_muscle	4035	110857.33333333333	110689.9
skeletal_muscle	4036	110507.26666666666	110339.7
skeletal_muscle	4037	110646.23333333334	110479.3
skeletal_muscle	4038	110415.63333333333	110248.93333333333
skeletal_muscle	4039	110966.4	110798.63333333333
skeletal_muscle	4040	112674.96666666666	112505.06666666667
skeletal_muscle	4041	114663.3	114489.93333333333
skeletal_muscle	4042	114966.16666666667	114790.4
skeletal_muscle	4043	113566.1	113387.0
skeletal_muscle	4044	114302.56666666667	114123.76666666666
skeletal_muscle	4045	114218.06666666667	114039.16666666667
skeletal_muscle	4046	114439.76666666666	114260.9
skeletal_muscle	4047	115285.83333333333	115107.2
skeletal_muscle	4048	117546.86666666667	117365.16666666667
skeletal_muscle	4049	117708.23333333334	117525.83333333333
skeletal_muscle	4050	121174.4	120987.76666666666
skeletal_muscle	4051	121088.4	120916.2
skeletal_muscle	4052	120340.6	120167.5
skeletal_muscle	4053	120414.0	120240.4
skeletal_muscle	4054	120778.96666666666	120602.33333333333
skeletal_muscle	4055	120520.83333333333	120357.03333333334
skeletal_muscle	4056	122880.1	122712.63333333333
skeletal_muscle	4057	122891.3	122723.33333333333
skeletal_muscle	4058	120676.93333333333	120507.9
skeletal_muscle	4059	119029.83333333333	118864.3
skeletal_muscle	4060	120719.16666666667	120555.73333333334
skeletal_muscle	4061	120856.86666666667	120694.83333333333
skeletal_muscle	4062	117417.63333333333	117250.13333333333
skeletal_muscle	4063	114884.83333333333	114713.73333333334
skeletal_muscle	4064	114847.46666666666	114676.73333333334
skeletal_muscle	4065	115941.0	115770.53333333334
skeletal_muscle	4066	119391.96666666666	119215.8
skeletal_muscle	4067	119955.06666666667	119784.46666666666
skeletal_muscle	4068	120507.43333333333	120335.1
skeletal_muscle	4069	121735.26666666666	121561.9
skeletal_muscle	4070	122020.26666666666	121844.96666666666
skeletal_muscle	4071	122647.26666666666	122471.93333333333
skeletal_muscle	4072	119142.93333333333	118974.0
skeletal_muscle	4073	118912.9	118743.06666666667
skeletal_muscle	4074	117469.23333333334	117302.16666666667
skeletal_muscle	4075	116116.66666666667	115951.26666666666
skeletal_muscle	4076	116705.6	116541.13333333333
skeletal_muscle	4077	116106.0	115944.56666666667
skeletal_muscle	4078	115980.73333333334	115820.63333333333
skeletal_muscle	4079	116398.96666666666	116238.86666666667
skeletal_muscle	4080	116411.53333333334	116240.8
skeletal_muscle	4081	116470.8	116308.3
skeletal_muscle	4082	114824.03333333334	114664.23333333334
skeletal_muscle	4083	115780.46666666666	115625.46666666666
skeletal_muscle	4084	115307.73333333334	115153.53333333334
skeletal_muscle	4085	115203.03333333334	115049.3
skeletal_muscle	4086	115975.8	115821.3
skeletal_muscle	4087	117196.63333333333	117041.5
skeletal_muscle	4088	117661.43333333333	117504.5
skeletal_muscle	4089	117675.36666666667	117521.43333333333
skeletal_muscle	4090	116687.26666666666	116531.4
skeletal_muscle	4091	117185.3	117025.76666666666
skeletal_muscle	4092	116259.33333333333	116100.86666666667
skeletal_muscle	4093	115215.4	115056.63333333333
skeletal_muscle	4094	115167.7	115008.63333333333
skeletal_muscle	4095	115294.43333333333	115137.83333333333
skeletal_muscle	4096	114012.33333333333	113855.36666666667
skeletal_muscle	4097	114290.43333333333	114133.93333333333
skeletal_muscle	4098	115491.96666666666	115334.56666666667
skeletal_muscle	4099	116375.16666666667	116216.66666666667
skeletal_muscle	4100	115830.56666666667	115675.53333333334
skeletal_muscle	4101	115733.73333333334	115579.33333333333
skeletal_muscle	4102	116770.33333333333	116615.36666666667
skeletal_muscle	4103	120506.53333333334	120347.4
skeletal_muscle	4104	120496.5	120336.0
skeletal_muscle	4105	118964.3	118806.0
skeletal_muscle	4106	118897.43333333333	118739.33333333333
skeletal_muscle	4107	113335.63333333333	113189.53333333334
skeletal_muscle	4108	109342.36666666667	109203.83333333333
skeletal_muscle	4109	109020.96666666666	108881.3
skeletal_muscle	4110	108959.76666666666	108821.63333333333
skeletal_muscle	4111	106002.4	105870.93333333333
skeletal_muscle	4112	102679.8	102558.43333333333
skeletal_muscle	4113	102402.56666666667	102281.73333333334
skeletal_muscle	4114	101455.96666666666	101332.93333333333
skeletal_muscle	4115	100850.7	100723.7
skeletal_muscle	4116	100980.03333333334	100852.6
skeletal_muscle	4117	100366.4	100239.43333333333
skeletal_muscle	4118	100526.66666666667	100399.63333333333
skeletal_muscle	4119	100226.8	100098.36666666667
skeletal_muscle	4120	100013.06666666667	99884.2
skeletal_muscle	4121	100087.36666666667	99958.13333333333
skeletal_muscle	4122	97054.1	96924.33333333333
skeletal_muscle	4123	97358.6	97227.76666666666
skeletal_muscle	4124	98219.13333333333	98087.0
skeletal_muscle	4125	98625.66666666667	98492.16666666667
skeletal_muscle	4126	99958.8	99823.2
skeletal_muscle	4127	100819.6	100682.5
skeletal_muscle	4128	101176.43333333333	101038.76666666666
skeletal_muscle	4129	101487.5	101349.1
skeletal_muscle	4130	102310.56666666667	102171.06666666667
skeletal_muscle	4131	102712.43333333333	102577.6
skeletal_muscle	4132	102588.83333333333	102452.13333333333
skeletal_muscle	4133	102381.66666666667	102244.5
skeletal_muscle	4134	102000.1	101863.53333333334
skeletal_muscle	4135	101497.96666666666	101362.06666666667
skeletal_muscle	4136	100636.26666666666	100500.8
skeletal_muscle	4137	99724.16666666667	99586.5
skeletal_muscle	4138	99419.16666666667	99296.63333333333
skeletal_muscle	4139	98871.06666666667	98749.5
skeletal_muscle	4140	96765.4	96646.16666666667
skeletal_muscle	4141	94315.1	94201.1
skeletal_muscle	4142	92590.23333333334	92480.6
skeletal_muscle	4143	92239.76666666666	92126.2
skeletal_muscle	4144	91856.96666666666	91737.63333333333
skeletal_muscle	4145	91412.73333333334	91291.7
